"W_FROM","W_TO","MEAN_PWD","MEDIAN_PWD","MAX_PWD","SUM_BRL"
1434,1734,0.192556543236991,0.200836340444585,0.365961332415972,6.79897644130985
1435,1735,0.20150907897774,0.209642675906785,0.393519275306806,6.7143390046513
1436,1736,0.189329618373513,0.194465325312292,0.374620303751047,6.5946017037704
1437,1737,0.187118348707614,0.190581192816471,0.369809067302919,6.65021853822029
1438,1738,0.188020574576187,0.196648168843315,0.351231216062686,6.62354186174412
1439,1739,0.18695617421333,0.195610716597668,0.34823563130818,6.57540224823766
1440,1740,0.185800992487144,0.194511043267745,0.346028443671081,6.55374712341423
1441,1741,0.184972796792123,0.193529900566369,0.34633343565541,6.5159862336343
1442,1742,0.189316183405658,0.198158523159893,0.356016394035006,6.68399461195352
1443,1743,0.19737180169452,0.20690021725765,0.377091517453387,6.71182950166985
1444,1744,0.195794951447106,0.20455337531695,0.382543599829178,6.60545591516637
1445,1745,0.19963136650031,0.210852502893657,0.384649345176471,6.63515741409436
1446,1746,0.200268653193404,0.210698508046446,0.385732483872618,6.70923466031769
1447,1747,0.197616990628586,0.207719703823388,0.378210747164139,6.56066330452793
1448,1748,0.195115615594827,0.204914254118375,0.381149307907069,6.591873929127
1449,1749,0.189480583033453,0.197668975807277,0.373013543190197,6.54186585692791
1450,1750,0.19662829887908,0.208099975315016,0.37071904150281,6.51140029238961
1451,1751,0.205801230859998,0.216832219724112,0.401553993549163,6.60236042206384
1452,1752,0.19510246268021,0.205466149505639,0.370830292715242,6.54141819952742
1453,1753,0.190641060428844,0.200923736861661,0.341302924015314,6.4596759449503
1454,1754,0.189275904051199,0.199508053704421,0.338582239720665,6.41080587040946
1455,1755,0.188373571001321,0.198275025054581,0.336905886699601,6.43716336479172
1456,1756,0.186276352560109,0.195296387005122,0.348665068693985,6.30324742236553
1457,1757,0.184009152674529,0.194238372363133,0.321521821384808,6.37914948200541
1458,1758,0.1902967850377,0.201185181334558,0.341296350921719,6.52032863126446
1459,1759,0.18936614035253,0.199167518312219,0.342048925403338,6.40894521382421
1460,1760,0.185441963584851,0.19478305037592,0.33713457497659,6.50139375574322
1461,1761,0.186134104170288,0.192394447102412,0.356535926639619,6.55194489530237
1462,1762,0.185385968278212,0.195046843091081,0.332251351507087,6.46400472114274
1463,1763,0.184328156189625,0.190788813301112,0.348358894724963,6.47823800372033
1464,1764,0.18261819904489,0.192595897972115,0.325601199472464,6.33962520915997
1465,1765,0.18426184895013,0.193861615359507,0.331154920904392,6.38310178195767
1466,1766,0.183665420195807,0.193229512886088,0.329555872112134,6.38868153375267
1467,1767,0.186188613489319,0.19676427848736,0.328233827433606,6.4958950001752
1468,1768,0.178507654791743,0.185861115877595,0.322943595836306,6.46620498648328
1469,1769,0.182382608339718,0.191533472604672,0.325980323623005,6.46118793382577
1470,1770,0.182499279634151,0.18967080150384,0.333575694694813,6.51009597932393
1471,1771,0.184065836115624,0.190719875189381,0.34436450501112,6.4598276193289
1472,1772,0.181674204329553,0.188824798230723,0.342701552598321,6.43845568478962
1473,1773,0.185372254163777,0.192772378241439,0.346087626284036,6.456853715821
1474,1774,0.190572218992654,0.199154861122837,0.34370225744659,6.37256924482997
1475,1775,0.189959156407211,0.197716466166795,0.338865574148549,6.37339023748316
1476,1776,0.190009312195816,0.198671079623285,0.330877926427846,6.52264603151451
1477,1777,0.180177636809295,0.189570360762775,0.309717967531815,6.38427958001711
1478,1778,0.180177636809295,0.189570360762775,0.309717967531815,6.38427958001711
1479,1779,0.176967162244694,0.185618489999244,0.300174094185331,6.39022263300182
1480,1780,0.188086845442014,0.198956503707517,0.333550979175365,6.51275926981579
1481,1781,0.181145954165989,0.191151951402519,0.313707249550159,6.43900954888483
1482,1782,0.182234008994527,0.190904132411124,0.322726933781375,6.36415857165105
1483,1783,0.191324536527058,0.198758029866804,0.349711636594626,6.37632913871893
1484,1784,0.184084345332297,0.192105854489055,0.320777265214269,6.48927598095167
1485,1785,0.192343293033686,0.199318882828714,0.358154059241676,6.41281258358668
1486,1786,0.192586325176904,0.200129253065929,0.356527477773535,6.40550029035602
1487,1787,0.191526212852828,0.198667145963111,0.359354991467634,6.3834461664654
1488,1788,0.181689733801827,0.188647607851077,0.344012912267878,6.32948833105186
1489,1789,0.181006556294974,0.188807566665358,0.328170187262432,6.33945184605822
1490,1790,0.183823276800932,0.192039238309573,0.339550818152974,6.36311780939738
1491,1791,0.183369182004428,0.191178060776271,0.334945152195705,6.38941713267553
1492,1792,0.18264897599322,0.190342821531651,0.335146494865938,6.36913671392882
1493,1793,0.18606755905264,0.19340178414844,0.323134810617569,6.40096031893092
1494,1794,0.188786955353862,0.196562994873581,0.324650504020326,6.5569987122849
1495,1795,0.19034948613435,0.199247949216931,0.355040771630573,6.52803659657311
1496,1796,0.188545695856045,0.196618162695965,0.351841002675365,6.52072953227956
1497,1797,0.18925602206776,0.197508761307735,0.346591690172778,6.56536729945046
1498,1798,0.187125660604446,0.19639757177052,0.310989763571987,6.52010573897459
1499,1799,0.185790737973201,0.193881461550802,0.328700366067552,6.51267420598772
1500,1800,0.184406752338418,0.19237794902257,0.321611769599011,6.46577337593531
1501,1801,0.184295805955366,0.191421469999248,0.325001019408116,6.4119620673346
1502,1802,0.182113743748077,0.189259572204062,0.321125145577696,6.42377844094566
1503,1803,0.181151054990615,0.189594595143344,0.296716319242214,6.58930621412703
1504,1804,0.184982427685261,0.193097311739247,0.328137356770613,6.67054459823608
1505,1805,0.183126706508226,0.191415159176248,0.325384099288569,6.63388874134371
1506,1806,0.185382174549554,0.194227168933909,0.326746942976881,6.68628805702945
1507,1807,0.18383160242267,0.19195849875362,0.326243416592586,6.61835706154532
1508,1808,0.181270131736797,0.187898874541678,0.339557040177607,6.74917966705516
1509,1809,0.184271766391545,0.190641223977298,0.354176357700499,6.7368468835464
1510,1810,0.187285804440882,0.193922949613665,0.362544986529572,6.81645168491026
1511,1811,0.189120333324102,0.19516242282389,0.333605209399772,6.77328310020497
1512,1812,0.186420783703944,0.191967120999967,0.342193111817084,6.82409068126904
1513,1813,0.189881946891643,0.196911580759011,0.361765565215324,6.90766841525883
1514,1814,0.190546313375872,0.195433325136409,0.349745201610623,6.91074022966784
1515,1815,0.18304815062374,0.189210334230985,0.371862100024852,6.70387268863806
1516,1816,0.197913939532321,0.204455721289831,0.359663043691389,6.75058102905899
1517,1817,0.195073614252838,0.201799102162111,0.353530143934687,6.66056826599662
1518,1818,0.195293068545354,0.201362669150383,0.352245616943733,6.61839283182903
1519,1819,0.194866680164111,0.200145116128828,0.353785855621148,6.54364042947239
1520,1820,0.19156979960513,0.196533274008657,0.34749839366331,6.63148293562485
1521,1821,0.195318401635848,0.200571101646671,0.353930687955733,6.68027933535304
1522,1822,0.188066375523832,0.192698926313988,0.333279921125415,6.52458628620453
1523,1823,0.191619325193057,0.196452136243253,0.341111389971983,6.62612800525321
1524,1824,0.190258048342397,0.194965173149023,0.337198399431461,6.66448205019696
1525,1825,0.188658523259438,0.19306261974405,0.334039084506828,6.59509634316707
1526,1826,0.187664726934432,0.192359451198511,0.335951515328444,6.50118587197341
1527,1827,0.192826216695005,0.197842852324038,0.340433389614168,6.69499734080463
1528,1828,0.188993291037465,0.19367625977872,0.333762290702364,6.50380584517368
1529,1829,0.191930087664548,0.198192443240693,0.330809261528856,6.54275592450034
1530,1830,0.191407116175777,0.197578371298219,0.329784259552936,6.50621554635202
1531,1831,0.190931111733843,0.195223111653237,0.335988017188745,6.51984754757227
1532,1832,0.195179772054268,0.198260656360094,0.359772717684419,6.77045938535418
1533,1833,0.190630808700744,0.194376217844201,0.350332272137573,6.6793638186597
1534,1834,0.191986092605013,0.19606475328893,0.35397564233141,6.68035306740604
1535,1835,0.193759454763442,0.197508561862084,0.357465334434068,6.77002240333885
1536,1836,0.186261077932549,0.189021980096259,0.3443425286229,6.53993952323868
1537,1837,0.186045618063036,0.188832633564498,0.343916629449507,6.54024488526729
1538,1838,0.186007734094913,0.188756927873279,0.344000864449828,6.53420073642415
1539,1839,0.192144741889616,0.195373123818681,0.35729989418495,6.63029704444126
1540,1840,0.193377948759768,0.196771289545741,0.358165403897072,6.65680973877293
1541,1841,0.192823536183469,0.19657170793022,0.355102376631427,6.61934651290802
1542,1842,0.197296441684909,0.201426835808067,0.358468460212673,6.75405202005295
1543,1843,0.194537101988546,0.198140996031037,0.365777655839845,6.78804769566847
1544,1844,0.185519730221252,0.187666963956243,0.360235720537138,6.57028392584595
1545,1845,0.184390692418362,0.187334046012576,0.332156961071795,6.34045857899727
1546,1846,0.185807637723688,0.190237910609218,0.338580864728082,6.45769152348352
1547,1847,0.181912130187497,0.185773773091377,0.32831619118099,6.2908266413329
1548,1848,0.192942490403306,0.195745481928097,0.342872223049862,6.44450490012322
1549,1849,0.17839033875401,0.182058212798213,0.321886907174836,6.29459287648635
1550,1850,0.179374483900158,0.18320604741826,0.324547936609737,6.36380643767786
1551,1851,0.175161417586447,0.177998647149848,0.320262087501761,6.18231098203186
1552,1852,0.19032781153038,0.192941620237921,0.334640720085143,6.42261993974341
1553,1853,0.174689914929412,0.177563866624993,0.321690192257206,6.1630917587501
1554,1854,0.168191127272549,0.169875628569648,0.31541815959875,6.0045847999923
1555,1855,0.183424110322288,0.185811159931897,0.326242983982524,6.10719115186531
1556,1856,0.173929946791576,0.175784314327431,0.326885985358274,6.12613759216427
1557,1857,0.176995636078997,0.180551490586685,0.330048540432722,6.18447546465028
1558,1858,0.19527090489404,0.196735504330558,0.37424622122214,6.79144941340743
1559,1859,0.197356008147259,0.198681819815438,0.372913633692171,6.71015371846513
1560,1860,0.192997446426882,0.194573551427321,0.364299876436693,6.78056779791051
1561,1861,0.191864138529477,0.192983415140009,0.358112844648789,6.7238489118496
1562,1862,0.190464202798884,0.191895886121548,0.358565861613351,6.6997715444748
1563,1863,0.188291290831987,0.188665059443771,0.352234675112846,6.51206484341827
1564,1864,0.189979588132814,0.193009456642076,0.351745974914321,6.41767362612394
1565,1865,0.188498069260597,0.190591653938751,0.349617947222598,6.41547442198866
1566,1866,0.186858442178753,0.190978569582124,0.344924695604049,6.47234574336269
1567,1867,0.187096734937923,0.19098742629473,0.338474816692675,6.44064176951154
1568,1868,0.189951657666536,0.193845483695592,0.356400443523107,6.49950744128
1569,1869,0.191667110142123,0.198950451803382,0.357426501697963,6.62178753413384
1570,1870,0.18502735266732,0.190941212850495,0.330269300520282,6.37635665149367
1571,1871,0.185168780330262,0.18983325611611,0.336955525078787,6.43579435174392
1572,1872,0.187165171917383,0.191876612228432,0.356980439765726,6.5704348010048
1573,1873,0.197850722501877,0.204092855630411,0.351938905518688,6.49839502648864
1574,1874,0.196884164277138,0.203914717974732,0.351503733928168,6.49384739252363
1575,1875,0.2007857283046,0.207136455790625,0.358551546139369,6.6377406840104
1576,1876,0.202247418465179,0.208428040742705,0.35457817856779,6.68165533289878
1577,1877,0.202042408242664,0.208476820491284,0.354114875525526,6.67920741278579
1578,1878,0.199442367087968,0.204803578746672,0.348595407856009,6.55495314505036
1579,1879,0.202786733087837,0.208657427909329,0.351671391766904,6.69451402486125
1580,1880,0.202247721081102,0.207471384037612,0.354599584264312,6.61202759568459
1581,1881,0.201728241603368,0.207249592425786,0.350176605669512,6.6316381495116
1582,1882,0.200616065297362,0.205997918196289,0.35001313825057,6.60357115654136
1583,1883,0.200824268989097,0.206574988814489,0.349229461592115,6.61402700606127
1584,1884,0.200913580137363,0.204746140270896,0.364268755275006,6.61617686055928
1585,1885,0.202451559796532,0.206305421977063,0.368676533414049,6.61306102733547
1586,1886,0.202667239067412,0.206316305384992,0.366840472369733,6.64975545108902
1587,1887,0.201638400705421,0.205528848082874,0.36626216431223,6.64540587646746
1588,1888,0.209595332993315,0.206743230726591,0.400468039476632,6.83076520262838
1589,1889,0.201474440903909,0.204730222925571,0.381562562748218,6.64759556475506
1590,1890,0.203567760266491,0.207303944907604,0.387015547978018,6.73141978960829
1591,1891,0.194424491171145,0.198755557741239,0.378765624813176,6.47254710792925
1592,1892,0.209431996205688,0.214535845424956,0.398372828031687,6.76237413090703
1593,1893,0.20879315066738,0.212123175591239,0.398457852735627,6.70483807240694
1594,1894,0.211585425026532,0.211673619142895,0.427216158648375,6.68385951333538
1595,1895,0.217343385701295,0.219428223796092,0.426908467411277,6.6343700778132
1596,1896,0.210716167886756,0.209553576737847,0.399926700477267,6.76592422450936
1597,1897,0.199977812325677,0.199623257995663,0.404815614956931,6.57658153035439
1598,1898,0.233795449472534,0.23103078893531,0.465717651109481,6.87619686314886
1599,1899,0.22128146155253,0.219956837803349,0.422031905771217,7.26931235752083
1600,1900,0.232370149592348,0.229026360875847,0.495977312239558,6.63342200651156
1601,1901,0.203736345431501,0.206357067639917,0.408221176157984,6.65621016288805
1602,1902,0.222175925673692,0.220557717379295,0.447698559024898,6.89845486065601
1603,1903,0.20370049743605,0.208482666867123,0.393889519469682,6.65763282006372
1604,1904,0.204743141207558,0.209991089627976,0.378938107124602,6.87084844758161
1605,1905,0.211409919290526,0.215205206460255,0.412723835664064,7.07799691861195
1606,1906,0.398906859794228,0.409400696731299,0.75164988895644,12.8557059325725
1607,1907,0.397663751247514,0.407197474534902,0.765632662717711,12.8773917585614
1608,1908,0.390927594518594,0.400714687867713,0.729180266144972,12.7161792332132
1609,1909,0.411931834599107,0.420515449600196,0.79723271556036,13.1032598197474
1610,1910,0.440121334097099,0.438535115153834,0.940748085183136,13.0508771326289
1611,1911,0.417780094080159,0.422793811305924,0.807650202899322,12.8644697018065
1612,1912,0.416405507949096,0.429581791323982,0.750854592486465,12.9067909235605
1613,1913,0.404984792938488,0.420333383736826,0.719115490296005,12.6022882560685
1614,1914,0.419496328206229,0.42508771710092,0.816473716259803,12.7665326331413
1615,1915,0.410351489303887,0.425830493407858,0.74573590965628,12.7151370587585
1616,1916,0.449518277920319,0.443666942057645,0.953961775543733,12.4186396794365
1617,1917,0.406391358473141,0.421342118532045,0.727532929586204,12.5098763834565
1618,1918,0.396043836684997,0.413280072182366,0.712186529028953,12.3138636224895
1619,1919,0.431922943798707,0.431371899288731,0.917025216918182,12.4060064884649
1620,1920,0.391684412918963,0.406222397174347,0.703495067655263,12.2266717212668
1621,1921,0.397938548945701,0.412986620484796,0.70637177184172,12.4877804214716
1622,1922,0.390973938049112,0.406492244511888,0.694599681220286,12.2586622392122
1623,1923,0.402958456622238,0.417166015582996,0.719151311059833,12.5377727790806
1624,1924,0.410014918153248,0.424788005691134,0.741991767518211,13.0576440114854
1625,1925,0.406818315222011,0.421180337354627,0.735321147176738,13.0854602669489
1626,1926,0.405335242256018,0.419676366975281,0.724039070733255,12.8096007347915
1627,1927,0.40182020146997,0.415948769578691,0.718954168590015,12.8067930686712
1628,1928,0.477879913395264,0.456808613673322,1.06140785217585,13.1621082212576
1629,1929,0.474928283577998,0.453411193628043,1.04200323587175,13.262627014943
1630,1930,0.438550150342031,0.438780650516437,0.917389207239091,12.8623220632665
1631,1931,0.438899613283516,0.439857585767788,0.930676052248978,12.6763630327846
1632,1932,0.427504480196206,0.449717746981879,0.772909495041485,12.7139975988925
1633,1933,0.449374253542471,0.446844590147627,0.930107373149569,12.7687955946407
1634,1934,0.414176286883784,0.433881252714416,0.741827305661237,12.7239449778508
1635,1935,0.418224422611222,0.437241430960554,0.741856473654512,12.6353371175026
1636,1936,0.4166546153771,0.4335096641188,0.756541068954662,12.5848766334935
1637,1937,0.444926934990244,0.451235563212471,0.839392536863156,12.7124606125108
1638,1938,0.417581543291356,0.433947014452802,0.742789122743092,12.7425529364865
1639,1939,0.443328326404237,0.449616503769318,0.836193785572428,12.6821009583325
1640,1940,0.466455204137698,0.46090916542484,0.954137217686891,12.6600505513645
1641,1941,0.450549747082965,0.445201984921813,0.947420909160573,12.4321420890006
1642,1942,0.412351645967201,0.432846198802817,0.718407056241441,12.4486909139697
1643,1943,0.441767294567867,0.463476868786091,0.799469205985074,13.4157383410628
1644,1944,0.430201090676133,0.452691133299937,0.756440748365329,13.1269295785676
1645,1945,0.422575391854704,0.445372254637585,0.755683155737773,12.8903871910243
1646,1946,0.468816826109683,0.482286236333269,0.953044352311872,12.927477113859
1647,1947,0.394547928677104,0.4185796359848,0.678821887127968,11.8744998504118
1648,1948,0.396499928624353,0.420282711671635,0.682404397126904,11.9140759774121
1649,1949,0.39945035067271,0.420832031286122,0.693014032901422,12.0526753217054
1650,1950,0.427233384686728,0.451661369500547,0.73825703629299,13.0065717753662
1651,1951,0.414967230200121,0.436286067509348,0.712556445765749,12.5095838188722
1652,1952,0.417087783099304,0.438764243795027,0.710937996497403,12.7652857011406
1653,1953,0.468725190391594,0.466290673794104,0.902805290279443,12.0936253486663
1654,1954,0.445649914053447,0.458156625740506,0.875657905575634,12.2096378585234
1655,1955,0.444498451678223,0.465254340608067,0.806801441232156,13.6020270678447
1656,1956,0.43329573330731,0.455034401839902,0.792554548191187,13.2617027016417
1657,1957,0.419846639341852,0.448350005084211,0.730715631723606,12.788780165963
1658,1958,0.421667020363886,0.450282983806457,0.725139330488754,12.806948388402
1659,1959,0.416680538872181,0.445597267915785,0.717033972117788,12.6975121984093
1660,1960,0.433209018927406,0.462193401296744,0.761225232419171,12.9620123441193
1661,1961,0.435065777956903,0.463584975195656,0.77720115063968,13.0133322752008
1662,1962,0.416703467330069,0.438093898779363,0.715625571710935,13.0607417688141
1663,1963,0.468574167442489,0.491321176745718,0.812770764323743,14.1140901457777
1664,1964,0.431775868907114,0.463627040272156,0.779919561478152,12.9626952620108
1665,1965,0.4216170599596,0.44880922697345,0.726499468923599,13.1761227538928
1666,1966,0.446374942923479,0.466781654558338,0.794304546601878,13.7122001045728
1667,1967,0.465882918856297,0.488911266365061,0.8443835399381,14.3360429272739
1668,1968,0.458120416763606,0.479259435411476,0.836346876457193,13.5008856140699
1669,1969,0.467212424665383,0.497181735014991,0.789478200229494,14.3241329434473
1670,1970,0.454452767863424,0.483978828774951,0.764500339466643,13.9164200603368
1671,1971,0.455276746465371,0.482963465941766,0.841314151733086,13.6991657631626
1672,1972,0.529425796567209,0.552349541948552,1.01741528208585,15.4006633016499
1673,1973,0.507787904433135,0.535214114227024,0.947288836994862,15.1845607170564
1674,1974,0.510277788726742,0.532742097159148,0.970497652506719,14.878409792906
1675,1975,0.488247208294397,0.508558775606738,0.914762936783129,13.661314380355
1676,1976,0.511284788841846,0.531894005422837,0.958497818391732,14.4537640997911
1677,1977,0.495686844177422,0.515160097133732,0.937119331920732,13.9331356493709
1678,1978,0.484037940850271,0.504516234895181,0.919317039738267,13.773771556274
1679,1979,0.476169253613345,0.487454569849363,0.890029655264479,13.8251335210432
1680,1980,0.465859548869729,0.469539395019357,0.884607289191974,13.4874943985678
1681,1981,0.491351060656575,0.492274954688891,0.929913687126449,14.3860976484237
1682,1982,0.512401937137073,0.516334108631454,0.949856588358081,14.8305508399394
1683,1983,0.478065300737574,0.480874326822828,0.887910390229569,14.1829519070537
1684,1984,0.485053594996601,0.510960250702473,0.857677456791594,15.2165724036264
1685,1985,0.496991862179469,0.520313510739156,0.880414970276763,15.2143682734928
1686,1986,0.549637018082093,0.558367039871437,1.03560161722987,15.9849900210944
1687,1987,0.558094717222179,0.575010100214085,1.08961613435627,15.7493569625254
1688,1988,0.496862170562778,0.524312821522199,0.862140342654927,15.4407255991502
1689,1989,0.506039021403438,0.531450925696782,0.891418579255124,16.1136276443393
1690,1990,0.54844499777693,0.554259267476873,0.996979401583113,15.7792846156644
1691,1991,0.546063750616712,0.551996244719523,0.991697555635719,15.7212586638302
1692,1992,0.533125471831038,0.538443701809281,0.969289510630569,15.2799805591897
1693,1993,0.506924668421441,0.529959026954071,0.895851091761659,15.0047745293345
1694,1994,0.521108360891902,0.541339692551662,0.934518549145334,15.5204976620338
1695,1995,0.501291427126146,0.52804130784941,0.884372064086627,15.6488255665005
1696,1996,0.510548136004876,0.537155605266862,0.889206906141482,16.0496936121365
1697,1997,0.494628730917513,0.526324119895252,0.800463457062112,15.9336344556745
1698,1998,0.504195071985542,0.534968291350055,0.830597720529984,16.1832466458739
1699,1999,0.528267051875631,0.56636351598952,0.894157412997494,16.4890803834602
1700,2000,0.485657462121864,0.505602141462038,0.846893295958268,15.2659313320984
1701,2001,0.497786818670872,0.518518981963468,0.875047690969485,15.8181491425086
1702,2002,0.442776321037943,0.462347950418461,0.736148627475416,14.093912442191
1703,2003,0.465185220199972,0.489609326218979,0.835096202654243,14.2153383189344
1704,2004,0.469888652074633,0.493847800780971,0.85555768312226,14.6418503158333
1705,2005,0.466520045314805,0.495735546037716,0.755425137906884,14.5050767219051
1706,2006,0.461821421705201,0.483051720947179,0.782421902990691,14.4261968067208
1707,2007,0.474781551907809,0.499446855259731,0.778213605629116,14.9151000989335
1708,2008,0.488114118378532,0.514602877099126,0.799435649676381,15.5082011109423
1709,2009,0.500131499709427,0.528872133644203,0.832574479589319,15.8340904790566
1710,2010,0.50306833448568,0.531757782714131,0.827206570969855,16.4967497449069
1711,2011,0.500947740298412,0.518663237743756,0.863910633536833,15.5332965823277
1712,2012,0.488472330836279,0.514532888298071,0.804580420271098,15.6680263601259
1713,2013,0.501575099538096,0.522743774148597,0.8664713371183,15.7428485004861
1714,2014,0.496258943875519,0.512256386398721,0.874805908287099,15.6274484506657
1715,2015,0.49096293169271,0.517675156879141,0.827768147279033,15.8614534876011
1716,2016,0.463013211757017,0.483436732370047,0.791388239328555,14.830007954481
1717,2017,0.47290148125948,0.493807528212129,0.830711720537679,14.7832344720919
1718,2018,0.490009926799586,0.508667606414744,0.936023394807816,15.1233461264566
1719,2019,0.488212606080694,0.504937192295673,0.896148010872597,15.0457289890975
1720,2020,0.489539448438046,0.516798339448541,0.806311634921354,15.4727425539356
1721,2021,0.459041372116474,0.486610101151637,0.75104497138722,15.0363943191719
1722,2022,0.465705959308026,0.492781102344666,0.782610664003672,15.0691540369881
1723,2023,0.444877306910474,0.46606704638312,0.786187865797785,14.6224391448825
1724,2024,0.444877306910474,0.46606704638312,0.786187865797785,14.6224391448825
1725,2025,0.479352900308866,0.502286426531108,0.826508160012254,15.1644813799741
1726,2026,0.45111599777782,0.472198738500648,0.818231899199369,14.8910409915589
1727,2027,0.45111599777782,0.472198738500648,0.818231899199369,14.8910409915589
1728,2028,0.446031307141267,0.465281559627234,0.816486252675764,14.6709274560291
1729,2029,0.424187941105477,0.444615765994446,0.71400519246915,13.7462520083738
1730,2030,0.464220217674813,0.487050322679544,0.844249976324478,15.1714078830394
1731,2031,0.447427263177948,0.46866074193503,0.766616727873016,14.7069714836534
1732,2032,0.4512353796865,0.470752562687311,0.849483097020506,14.5829926556011
1733,2033,0.462713100562571,0.479573189402176,0.824731902277186,14.4635294986449
1734,2034,0.494582378936228,0.510996452731845,0.892327694152838,15.2079565140096
1735,2035,0.35657019854388,0.374066323734253,0.606074400417436,11.4688833111788
1736,2036,0.360809703098665,0.379582552022463,0.612769441144696,11.5697521458381
1737,2037,0.417574992868276,0.437533894143655,0.69815185316833,13.3878512003665
1738,2038,0.363507468969629,0.381052505270687,0.613139216583486,11.6571148530405
1739,2039,0.356502251198286,0.373132141860218,0.60109919173736,11.415464703015
1740,2040,0.326968762125335,0.342618154128639,0.550525038471947,10.3185109762201
1741,2041,0.324590800630815,0.340262221905613,0.546737015850159,10.2770257729832
1742,2042,0.433881596141807,0.45047475370512,0.768063891152158,13.6162635278945
1743,2043,0.332988620071835,0.345119587764987,0.5959163998221,10.5125098271079
1744,2044,0.419144680754845,0.443181068581122,0.719865376159833,13.7625262880076
1745,2045,0.328783654333762,0.341537470586777,0.580330244352694,10.3758799915938
1746,2046,0.429869446649745,0.454308286029129,0.72570398329494,14.0587522732723
1747,2047,0.452450117905967,0.477647142648594,0.778339039841981,14.7331438612665
1748,2048,0.454473102300662,0.481786243586906,0.801007281779741,14.9343995624034
1749,2049,0.45249028177344,0.478676949178553,0.765196720698593,14.8503558285676
1750,2050,0.310411486258627,0.327839501320853,0.549695982651143,10.2444886874172
1751,2051,0.438916704031499,0.464305976130575,0.746831322604074,14.4706201063962
1752,2052,0.305394261945122,0.322686577962445,0.530507647180563,9.9014512169769
1753,2053,0.305094741649435,0.318017326420026,0.558584025492036,9.6966483789708
1754,2054,0.429679510637491,0.455355505998527,0.741986295465137,14.0353750017462
1755,2055,0.436712026248356,0.463154958946619,0.754674008905486,14.2963270325306
1756,2056,0.437087708763344,0.463150047507993,0.753565202481772,14.2299534657688
1757,2057,0.428869307675028,0.455033716077917,0.745224769308657,14.1105169891103
1758,2058,0.429575703915673,0.455453817343876,0.741887123406867,14.0776504063814
1759,2059,0.433448836753401,0.460063270153953,0.752846665677058,14.2127096543566
1760,2060,0.426977362241249,0.45253980863728,0.742806998956865,14.0583125170939
1761,2061,0.428662098969307,0.454132374276662,0.742540659909925,14.081324071014
1762,2062,0.429529095716427,0.456261285651387,0.749673559569578,13.9797061204993
1763,2063,0.427000622451382,0.453573839131942,0.746611244685081,13.8743364304771
1764,2064,0.329871087227884,0.349152453978745,0.594887063286153,10.7744096024396
1765,2065,0.327668943474951,0.347678725329201,0.576637511865828,10.5880310697702
1766,2066,0.414087950583722,0.439610256194118,0.745197148278181,13.6228361393035
1767,2067,0.471661804511266,0.488733805673468,0.870892403135102,14.3950911024024
1768,2068,0.326983733667464,0.3404611583207,0.587011727454292,9.75477451271042
1769,2069,0.336209417125846,0.349434513375004,0.595064650039594,10.0208377122125
1770,2070,0.459622215067705,0.479790082352595,0.871818118830948,13.992642541547
1771,2071,0.477910554342849,0.493879653553873,0.85997096441681,14.4774837002412
1772,2072,0.486618540879178,0.505923598954425,0.860746223228254,15.1155049158483
1773,2073,0.473935758571845,0.504816078810178,0.828295453379255,15.0101887634369
1774,2074,0.463521349158339,0.47886157140095,0.901027963737631,14.644187585389
1775,2075,0.474627972163236,0.489671171879991,0.931078729047272,14.9858106352073
1776,2076,0.493498657869354,0.513682720369377,0.906502071701091,15.3485642298133
1777,2077,0.445019617278751,0.468255298737518,0.838035837864449,14.5316658647549
1778,2078,0.433338947657506,0.455713922445068,0.825716297674055,14.2896824344023
1779,2079,0.445063811732213,0.46846242299402,0.839494543181795,14.5483529744174
1780,2080,0.478258792785306,0.496252705130023,0.902039181716644,14.9150490604458
1781,2081,0.484079041139664,0.501421841902466,0.898504614514308,15.1768272639136
1782,2082,0.475735811926172,0.493744560703741,0.890319016321117,14.9474082983626
1783,2083,0.434981916033087,0.448608739286058,0.822228462591114,13.7903615621131
1784,2084,0.467132730503692,0.478343781771431,0.900207011946605,13.958378446922
1785,2085,0.442739797971525,0.46216273158314,0.83244451052374,14.2159768252841
1786,2086,0.463389462152042,0.478997003377,0.870016666909672,14.4545163254481
1787,2087,0.446163021319826,0.470309694864852,0.845301576832659,14.7053382356608
1788,2088,0.444507279553484,0.469974894572457,0.81200592862351,14.7216479781151
1789,2089,0.445065901475276,0.460349013241782,0.863821202060691,14.2310990863842
1790,2090,0.43013283991201,0.453886664531179,0.802329466927537,14.380130001531
1791,2091,0.393507518428512,0.414573243941506,0.73986708741407,13.159383771872
1792,2092,0.421316792661634,0.435028663332357,0.825258055263958,13.5459281876612
1793,2093,0.412263047739647,0.428745797876725,0.796761120590733,13.3473514416456
1794,2094,0.430606044443162,0.449117913258737,0.814141492148799,13.8889012708581
1795,2095,0.42793233866524,0.444500547787537,0.80523958384708,13.6655984348274
1796,2096,0.404299694825317,0.425858273849297,0.732932083642135,13.2801589252963
1797,2097,0.410284585974525,0.43338704224892,0.737283200485913,13.2400702783601
1798,2098,0.4191664748708,0.443741966535194,0.744601826820333,13.6593138996227
1799,2099,0.416760101476186,0.439807557589193,0.764024928670902,12.920431583046
1800,2100,0.412418238084214,0.438059676192467,0.781535884024756,13.2683276154435
